application,score_column,MaterialId,Reduced Formula,score_value,viability,weighted_score,clscore,Bandgap,source,is_experimental,provenance_status,provenance_definition
Permanent Magnet,score_permanent_magnet,mp-2794,Fe5C2,0.65,0.81,0.5265000000000001,0.979689359664917,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Permanent Magnet,score_permanent_magnet,mp-18257,Fe7C3,0.65,0.809,0.52585,0.973166525363922,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Soft Magnet,score_soft_magnet,mp-19800,Fe11Si5,0.9,0.823,0.7407,0.9425226449966432,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Soft Magnet,score_soft_magnet,mp-22787,Fe2Si,0.9,0.823,0.7407,0.9391635656356812,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Soft Magnet,score_soft_magnet,mp-2199,Fe3Si,0.9,0.823,0.7407,0.9462729692459106,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Soft Magnet,score_soft_magnet,mp-449,Fe5Si3,0.9,0.823,0.7407,0.9463542699813844,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Soft Magnet,score_soft_magnet,68b6a98183,Fe5Si3H,0.9,0.822,0.7398,0.9529443383216858,0.0002,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Soft Magnet,score_soft_magnet,mp-871,FeSi,0.9,0.821,0.7389,0.8853039145469666,0.068,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Soft Magnet,score_soft_magnet,mp-1188610,Fe5Si2B,0.9,0.817,0.7353,0.9546083211898804,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Soft Magnet,score_soft_magnet,mp-1181327,Fe3B,0.9,0.813,0.7317,0.8252549767494202,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Soft Magnet,score_soft_magnet,mp-1105372,Fe5SiB2,0.9,0.811,0.7299000000000001,0.9903822541236876,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Soft Magnet,score_soft_magnet,c27c020e39,Fe6Si2P,0.9,0.81,0.7290000000000001,0.9570402503013612,0.0014,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Magnetic Semiconductor / Spintronics,score_magnetic_semiconductor,mp-18731,Fe3O4,0.9,0.773,0.6957,0.9521861672401428,0.7548,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Magnetic Semiconductor / Spintronics,score_magnetic_semiconductor,mp-1078361,Fe2O3,0.9,0.768,0.6912,0.9682540893554688,2.2,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Magnetic Semiconductor / Spintronics,score_magnetic_semiconductor,mp-760,FeSe2,0.9,0.767,0.6903,0.7669041752815247,0.3741,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Magnetic Semiconductor / Spintronics,score_magnetic_semiconductor,mp-1103684,Fe2SiO4,0.9,0.765,0.6885,0.8830101490020752,0.9995,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Magnetic Semiconductor / Spintronics,score_magnetic_semiconductor,mp-27492,CaFe5O7,0.9,0.759,0.6831,0.9654724597930908,1.247499999999999,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Magnetic Semiconductor / Spintronics,score_magnetic_semiconductor,mp-22223,Fe3BO5,0.9,0.759,0.6831,0.9368154406547546,1.019499999999999,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Magnetic Semiconductor / Spintronics,score_magnetic_semiconductor,mp-555755,Fe5(SiO4)3,0.9,0.758,0.6822,0.8711500763893127,2.4392,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Magnetic Semiconductor / Spintronics,score_magnetic_semiconductor,mp-3742,SrFe12O19,0.9,0.756,0.6804,0.915353536605835,1.140199999999999,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Magnetic Semiconductor / Spintronics,score_magnetic_semiconductor,mp-28444,Fe3(SiO4)2,0.9,0.755,0.6795,0.9699947834014891,1.484499999999999,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Magnetic Semiconductor / Spintronics,score_magnetic_semiconductor,mp-1237867,FeHO2,0.9,0.755,0.6795,0.9625329971313475,1.67,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Spintronic MTJ (Magnetic Tunnel Junction),score_spintronic_mtj,mp-6988,FeN,0.95,0.787,0.74765,0.6087753176689148,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Spintronic MTJ (Magnetic Tunnel Junction),score_spintronic_mtj,mp-18905,FeO,0.95,0.783,0.74385,0.9425278306007384,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Spintronic MTJ (Magnetic Tunnel Junction),score_spintronic_mtj,mp-1188678,Fe4O5,0.95,0.776,0.7372,0.9525421261787416,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Spintronic MTJ (Magnetic Tunnel Junction),score_spintronic_mtj,mp-18731,Fe3O4,0.95,0.773,0.73435,0.9521861672401428,0.7548,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Spintronic MTJ (Magnetic Tunnel Junction),score_spintronic_mtj,mp-22635,Fe7SiO10,0.95,0.772,0.7333999999999999,0.9165456295013428,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Spintronic MTJ (Magnetic Tunnel Junction),score_spintronic_mtj,mp-505110,FeCuO2,0.95,0.772,0.7333999999999999,0.9085819125175476,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Spintronic MTJ (Magnetic Tunnel Junction),score_spintronic_mtj,mp-1095382,Fe5O7,0.95,0.771,0.7324499999999999,0.9573310017585754,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Spintronic MTJ (Magnetic Tunnel Junction),score_spintronic_mtj,mp-1195927,Fe13O19,0.95,0.769,0.73055,0.9504815340042114,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Spintronic MTJ (Magnetic Tunnel Junction),score_spintronic_mtj,mp-1103684,Fe2SiO4,0.95,0.765,0.72675,0.8830101490020752,0.9995,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Spintronic MTJ (Magnetic Tunnel Junction),score_spintronic_mtj,6c79028f5a,Al5Fe8SiB4,0.95,0.76,0.722,0.7467769980430603,0.0047,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Thermal Barrier Coating (TBC),score_thermal_barrier,mp-1194879,CaZrSi6H4O17,0.85,0.65,0.5525,0.9248600006103516,4.8014,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Thermal Barrier Coating (TBC),score_thermal_barrier,mp-1194692,Na2ZrSi6(HO3)6,0.85,0.648,0.5508,0.924099326133728,4.9411000000000005,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Thermal Barrier Coating (TBC),score_thermal_barrier,95cad3379d,K2Zr(Si2O5)3,0.85,0.64,0.544,0.9209351539611816,4.9451,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Thermal Barrier Coating (TBC),score_thermal_barrier,mp-773906,KNaZrSi3H4O11,0.85,0.64,0.544,0.9719938039779664,4.997400000000001,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Thermal Barrier Coating (TBC),score_thermal_barrier,mp-6824,Na2ZrSi4O11,0.85,0.635,0.53975,0.8834922909736633,4.5795,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Thermal Barrier Coating (TBC),score_thermal_barrier,mp-720643,K2ZrSi3(HO5)2,0.85,0.634,0.5389,0.9330313801765442,4.9328,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Thermal Barrier Coating (TBC),score_thermal_barrier,464061d7cb,Rb2Zr(Si2O5)3,0.85,0.632,0.5372,0.9184906482696532,4.9835,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Thermal Barrier Coating (TBC),score_thermal_barrier,mp-560339,Ca2Zr(SiO3)4,0.85,0.63,0.5355,0.8469671010971069,4.8495,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Thermal Barrier Coating (TBC),score_thermal_barrier,mp-6600,K2Zr(SiO3)3,0.85,0.625,0.53125,0.882483184337616,4.813,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Thermal Barrier Coating (TBC),score_thermal_barrier,mp-1197323,CaZrAl9BO18,0.85,0.623,0.52955,0.9177680015563964,4.8919,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Thermal Interface Material (TIM),score_thermal_interface,mp-19800,Fe11Si5,0.7,0.823,0.5761,0.9425226449966432,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Thermal Interface Material (TIM),score_thermal_interface,mp-22787,Fe2Si,0.7,0.823,0.5761,0.9391635656356812,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Thermal Interface Material (TIM),score_thermal_interface,mp-2199,Fe3Si,0.7,0.823,0.5761,0.9462729692459106,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Thermal Interface Material (TIM),score_thermal_interface,mp-449,Fe5Si3,0.7,0.823,0.5761,0.9463542699813844,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Thermal Interface Material (TIM),score_thermal_interface,68b6a98183,Fe5Si3H,0.7,0.822,0.5753999999999999,0.9529443383216858,0.0002,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Thermal Interface Material (TIM),score_thermal_interface,mp-871,FeSi,0.7,0.821,0.5746999999999999,0.8853039145469666,0.068,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Thermal Interface Material (TIM),score_thermal_interface,mp-1188610,Fe5Si2B,0.7,0.817,0.5719,0.9546083211898804,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Thermal Interface Material (TIM),score_thermal_interface,mp-1105372,Fe5SiB2,0.7,0.811,0.5677,0.9903822541236876,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
